Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1772,Salvatore Molina,it ITA,"CC,DF",Crotone,it Serie A,28,1992,25.7,1,15,5,33.3,0.58,0.19,0.07,0.20,21.5,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Partidos
1773,Victor Mollejo,es ESP,"CC,DF",Getafe,es La Liga,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1774,Florent Mollet,fr FRA,CC,Montpellier,fr Ligue 1,28,1991,26.2,3,51,16,31.4,1.95,0.61,0.06,0.19,20.8,9,0,0,4.2,4.2,0.08,-1.2,-1.2,Partidos
1775,Jayson Molumby,ie IRL,CC,Brighton,eng Premier League,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1776,Alkhaly Momo Cissé,gn GUI,"DL,DF",Stuttgart,de Bundesliga,17,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1777,Jon Moncayola,es ESP,CC,Osasuna,es La Liga,22,1998,29.6,2,38,10,26.3,1.29,0.34,0.05,0.20,26.5,0,0,0,1.4,1.4,0.04,+0.6,+0.6,Partidos
1778,Gabriele Moncini,it ITA,"DL,CC",Benevento,it Serie A,24,1996,4.0,0,8,1,12.5,2.02,0.25,0.00,0.00,13.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Partidos
1779,Thomas Monconduit,fr FRA,CC,Lorient,fr Ligue 1,29,1991,12.8,2,22,4,18.2,1.72,0.31,0.09,0.50,27.5,2,0,0,1.2,1.2,0.05,+0.8,+0.8,Partidos
1780,Kévin Monnet-Paquet,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,31,1988,6.3,0,6,0,0.0,0.96,0.00,0.00,,13.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Partidos
1781,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,34,1986,23.1,1,12,1,8.3,0.52,0.04,0.08,1.00,14.2,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Partidos
1782,Cristóbal Montiel,es ESP,"CC,DL",Fiorentina,it Serie A,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1783,Lorenzo Montipò,it ITA,PO,Benevento,it Serie A,24,1996,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1784,Ángel Montoro,es ESP,CC,Granada,es La Liga,32,1988,15.1,1,14,1,7.1,0.93,0.07,0.00,0.00,33.6,3,1,1,1.3,0.5,0.04,-0.3,-0.5,Partidos
1785,Martín Montoya,es ESP,DF,Betis,es La Liga,29,1991,2.7,0,2,0,0.0,0.75,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
1786,Emre Mor,tr TUR,"DL,CC",Celta Vigo,es La Liga,23,1997,5.6,0,8,2,25.0,1.44,0.36,0.00,0.00,18.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Partidos
1787,Luca Mora,it ITA,CC,Spezia,it Serie A,32,1988,1.3,0,1,1,100.0,0.80,0.80,0.00,0.00,10.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
1788,Wesley Moraes,br BRA,DL,Aston Villa,eng Premier League,23,1996,0.2,0,1,1,100.0,5.00,5.00,0.00,0.00,12.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Partidos
1789,Álvaro Morata,es ESP,DL,Juventus,it Serie A,27,1992,22.4,11,55,23,41.8,2.46,1.03,0.18,0.43,11.7,0,1,1,10.7,9.9,0.18,+0.3,+0.1,Partidos
1790,Jan Morávek,cz CZE,CC,Augsburg,de Bundesliga,30,1989,3.0,0,1,0,0.0,0.34,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
1791,Jon Morcillo,es ESP,"CC,DL",Athletic Club,es La Liga,21,1998,15.1,2,24,8,33.3,1.58,0.53,0.08,0.25,23.1,3,0,0,1.2,1.2,0.05,+0.8,+0.8,Partidos
1792,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,36,1984,27.7,0,6,1,16.7,0.22,0.04,0.00,0.00,11.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Partidos
1793,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,28,1992,2.1,0,4,0,0.0,1.87,0.00,0.00,,18.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
1794,Álex Moreno,es ESP,DF,Betis,es La Liga,27,1993,19.8,0,11,3,27.3,0.55,0.15,0.00,0.00,18.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Partidos
1795,Gerard Moreno,es ESP,DL,Villarreal,es La Liga,28,1992,29.7,23,87,36,41.4,2.93,1.21,0.15,0.36,16.1,0,10,10,18.9,11.1,0.13,+4.1,+1.9,Partidos
1796,Tete Morente,es ESP,"CC,DL",Elche,es La Liga,23,1996,22.4,2,19,3,15.8,0.85,0.13,0.11,0.67,16.5,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Partidos
1797,Mateu Morey,es ESP,,Dortmund,de Bundesliga,20,2000,9.2,0,2,0,0.0,0.22,0.00,0.00,,,,0,0,,,,,,Partidos
1798,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,36,1984,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1799,Ilaix Moriba,gn GUI,CC,Barcelona,es La Liga,17,2003,6.0,1,13,3,23.1,2.16,0.50,0.08,0.33,14.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Partidos
1800,Raúl Moro,es ESP,DL,Lazio,it Serie A,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1801,Loren Morón,es ESP,DL,Betis,es La Liga,26,1993,11.0,1,24,3,12.5,2.18,0.27,0.04,0.33,18.1,0,0,0,2.8,2.8,0.12,-1.8,-1.8,Partidos
1802,Pedro Mosquera,es ESP,CC,Huesca,es La Liga,32,1988,22.8,0,8,2,25.0,0.35,0.09,0.00,0.00,28.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
1803,Aimen Moueffek,fr FRA,"DF,CC",Saint-Étienne,fr Ligue 1,19,2001,8.3,0,1,0,0.0,0.12,0.00,0.00,,15.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
1804,Youssoufa Moukoko,de GER,"DL,CC",Dortmund,de Bundesliga,15,2004,4.7,3,20,8,40.0,4.27,1.71,0.15,0.38,15.5,0,0,0,2.2,2.2,0.11,+0.8,+0.8,Partidos
1805,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,22,1997,25.3,3,13,4,30.8,0.51,0.16,0.23,0.75,8.0,0,0,0,2.2,2.2,0.17,+0.8,+0.8,Partidos
1806,Jessy Moulin,fr FRA,PO,Saint-Étienne,fr Ligue 1,34,1986,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1807,Steve Mounié,bj BEN,DL,Brest,fr Ligue 1,25,1994,29.8,9,78,33,42.3,2.62,1.11,0.10,0.24,12.9,0,1,2,12.1,10.5,0.13,-3.1,-2.5,Partidos
1808,Mason Mount,eng ENG,CC,Chelsea,eng Premier League,21,1999,32.1,6,81,25,30.9,2.52,0.78,0.06,0.20,21.1,6,1,1,6.3,5.5,0.07,-0.3,-0.5,Partidos
1809,Lucas Moura,br BRA,"DL,CC",Tottenham,eng Premier League,27,1992,15.7,3,18,6,33.3,1.15,0.38,0.17,0.50,16.1,0,0,0,1.9,1.9,0.11,+1.1,+1.1,Partidos
1810,Lys Mousset,fr FRA,"DL,CC",Sheffield Utd,eng Premier League,24,1996,3.3,0,4,2,50.0,1.22,0.61,0.00,0.00,16.8,0,0,0,1.0,1.0,0.24,-1.0,-1.0,Partidos
1811,João Moutinho,pt POR,CC,Wolves,eng Premier League,33,1986,28.1,1,14,4,28.6,0.50,0.14,0.07,0.25,23.7,1,0,0,0.6,0.6,0.04,+0.4,+0.4,Partidos
1812,Samuel Moutoussamy,cd COD,DL,Nantes,fr Ligue 1,23,1996,0.9,0,2,0,0.0,2.20,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
1813,Loris Mouyokolo,fr FRA,DF,Lorient,fr Ligue 1,19,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1814,Javi Moyano,es ESP,DF,Valladolid,es La Liga,34,1986,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1815,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,18.6,3,21,7,33.3,1.13,0.38,0.14,0.43,13.0,0,0,0,2.6,2.6,0.12,+0.4,+0.4,Partidos
1816,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,18.6,0,15,1,6.7,0.81,0.05,0.00,0.00,16.6,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Partidos
1817,Florian Müller,de GER,PO,Freiburg,de Bundesliga,22,1997,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1818,Sebastian Müller,de GER,"CC,DF",Arminia,de Bundesliga,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1819,Thomas Müller,de GER,CC,Bayern Munich,de Bundesliga,30,1989,29.7,11,50,17,34.0,1.68,0.57,0.20,0.59,13.9,0,1,1,8.2,7.4,0.15,+2.8,+2.6,Partidos
1820,Joel Mumbongo,se SWE,DL,Burnley,eng Premier League,21,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1821,Marshall Munetsi,zw ZIM,"CC,DF",Reims,fr Ligue 1,24,1996,21.4,1,12,3,25.0,0.56,0.14,0.08,0.33,20.0,0,0,0,1.0,1.0,0.08,0.0,0.0,Partidos
1822,Iker Muniain,es ESP,"CC,DL",Athletic Club,es La Liga,27,1992,21.6,5,23,9,39.1,1.07,0.42,0.22,0.56,13.9,1,0,0,4.5,4.5,0.21,+0.5,+0.5,Partidos
1823,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,13.4,0,4,1,25.0,0.30,0.07,0.00,0.00,21.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Partidos
1824,Joaquín Muñoz,es ESP,DL,Huesca,es La Liga,21,1999,0.5,0,1,1,100.0,2.20,2.20,0.00,0.00,15.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Partidos
1825,Luis Muriel,co COL,DL,Atalanta,it Serie A,29,1991,16.0,22,84,36,42.9,5.26,2.26,0.24,0.56,18.0,8,2,3,15.5,13.1,0.16,+6.5,+6.9,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1826,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,30.0,2,9,3,33.3,0.30,0.10,0.22,0.67,10.8,0,0,0,0.8,0.8,0.09,+1.2,+1.2,Partidos
1827,Vedat Muriqi,xk KVX,DL,Lazio,it Serie A,26,1994,9.2,1,31,8,25.8,3.35,0.87,0.03,0.13,13.4,0,0,0,3.2,3.2,0.10,-2.2,-2.2,Partidos
1828,Jacob Murphy,eng ENG,"DF,CC",Newcastle Utd,eng Premier League,25,1995,18.1,2,30,8,26.7,1.66,0.44,0.07,0.25,23.4,6,0,0,1.7,1.7,0.06,+0.3,+0.3,Partidos
1829,Nicola Murru,it ITA,DF,Torino,it Serie A,25,1994,6.3,0,5,1,20.0,0.79,0.16,0.00,0.00,16.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Partidos
1830,Petar Musa,hr CRO,DL,Union Berlin,de Bundesliga,22,1998,7.9,1,17,5,29.4,2.14,0.63,0.06,0.20,12.7,0,0,0,3.2,3.2,0.19,-2.2,-2.2,Partidos
1831,Mateo Musacchio,ar ARG,DF,Lazio,it Serie A,29,1990,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1832,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,29,1990,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1833,Yunus Musah,us USA,CC,Valencia,es La Liga,17,2002,17.0,1,6,2,33.3,0.35,0.12,0.17,0.50,19.0,0,0,0,1.1,1.1,0.18,-0.1,-0.1,Partidos
1834,Jamal Musiala,de GER,"DL,CC",Bayern Munich,de Bundesliga,17,2003,9.8,6,26,10,38.5,2.66,1.02,0.23,0.60,15.4,0,0,0,2.9,2.9,0.11,+3.1,+3.1,Partidos
1835,Juan Musso,ar ARG,PO,Udinese,it Serie A,26,1994,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1836,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,28,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1837,Shkodran Mustafi,de GER,DF,Schalke 04,de Bundesliga,28,1992,11.5,1,9,2,22.2,0.78,0.17,0.11,0.50,11.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Partidos
1838,Yoshinori Mutō,jp JPN,"DL,CC",Eibar,es La Liga,28,1992,12.5,1,22,5,22.7,1.76,0.40,0.05,0.20,15.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Partidos
1839,Phillipp Mwene,at AUT,"DF,CC",Mainz 05,de Bundesliga,26,1994,18.6,1,7,3,42.9,0.38,0.16,0.14,0.33,23.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Partidos
1840,Joakim Mæhle,dk DEN,DF,Atalanta,it Serie A,23,1997,13.5,0,21,6,28.6,1.55,0.44,0.00,0.00,18.8,0,0,0,1.6,1.6,0.07,-1.6,-1.6,Partidos
1841,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,20,1999,22.7,3,17,5,29.4,0.75,0.22,0.18,0.60,10.9,0,0,0,1.4,1.4,0.08,+1.6,+1.6,Partidos
1842,Kévin N'Doram,fr FRA,CC,Metz,fr Ligue 1,24,1996,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1843,Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,21,1999,13.8,0,7,0,0.0,0.51,0.00,0.00,,9.7,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Partidos
1844,Nacho,es ESP,DF,Valladolid,es La Liga,31,1989,20.1,0,8,1,12.5,0.40,0.05,0.00,0.00,22.3,3,0,0,0.6,0.6,0.08,-0.6,-0.6,Partidos
1845,Nacho,es ESP,DF,Real Madrid,es La Liga,30,1990,22.2,1,11,3,27.3,0.50,0.14,0.09,0.33,16.9,1,0,0,1.1,1.1,0.10,-0.1,-0.1,Partidos
1846,Yuto Nagatomo,jp JPN,DF,Marseille,fr Ligue 1,33,1986,17.7,0,4,0,0.0,0.23,0.00,0.00,,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
1847,Kenny Nagera,fr FRA,DL,Paris S-G,fr Ligue 1,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1848,Radja Nainggolan,be BEL,CC,Cagliari,it Serie A,32,1988,20.5,1,49,6,12.2,2.40,0.29,0.02,0.17,26.1,0,0,0,1.5,1.5,0.03,-0.5,-0.5,Partidos
1849,Radja Nainggolan,be BEL,CC,Inter,it Serie A,32,1988,0.5,0,3,0,0.0,5.87,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
1850,Marvelous Nakamba,zw ZIM,CC,Aston Villa,eng Premier League,26,1994,8.3,0,2,1,50.0,0.24,0.12,0.00,0.00,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1851,Nahitan Nández,uy URU,"CC,DF",Cagliari,it Serie A,24,1995,30.4,2,32,14,43.8,1.05,0.46,0.06,0.14,17.8,0,0,0,3.3,3.3,0.10,-1.3,-1.3,Partidos
1852,Nano,es ESP,DL,Cádiz,es La Liga,25,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1853,Paul Nardi,fr FRA,PO,Lorient,fr Ligue 1,26,1994,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1854,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,27,1993,13.6,0,7,2,28.6,0.52,0.15,0.00,0.00,12.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Partidos
1855,Roberto Navarro,es ESP,CC,Real Sociedad,es La Liga,18,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1856,Ximo Navarro,es ESP,DF,Alavés,es La Liga,30,1990,26.4,1,13,3,23.1,0.49,0.11,0.08,0.33,25.9,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Partidos
1857,Jesús Navas,es ESP,DF,Sevilla,es La Liga,34,1985,31.4,0,15,2,13.3,0.48,0.06,0.00,0.00,18.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Partidos
1858,Keylor Navas,cr CRC,PO,Paris S-G,fr Ligue 1,33,1986,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1859,Raúl Navas,es ESP,DF,Osasuna,es La Liga,32,1988,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1860,Papa Ndiaga Yade,sn SEN,"DL,CC",Metz,fr Ligue 1,20,2000,11.1,3,28,6,21.4,2.52,0.54,0.11,0.50,23.4,1,0,0,1.4,1.4,0.05,+1.6,+1.6,Partidos
1861,Iliman Ndiaye,sn SEN,CC,Sheffield Utd,eng Premier League,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1862,Wilfred Ndidi,ng NGA,"CC,DF",Leicester City,eng Premier League,23,1996,24.2,1,16,1,6.3,0.66,0.04,0.06,1.00,20.0,0,0,0,0.7,0.7,0.04,+0.3,+0.3,Partidos
1863,Bridge Ndilu,fr FRA,"DL,CC",Nantes,fr Ligue 1,20,2000,0.5,0,2,0,0.0,4.29,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Partidos
1864,Tanguy Ndombele,fr FRA,CC,Tottenham,eng Premier League,23,1996,23.2,3,18,7,38.9,0.77,0.30,0.17,0.43,18.4,0,0,0,1.6,1.6,0.09,+1.4,+1.4,Partidos
1865,Dan Ndoye,ch SUI,"DL,CC",Nice,fr Ligue 1,19,2000,6.1,1,12,4,33.3,1.96,0.65,0.08,0.25,16.3,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Partidos
1866,Paul Nebel,de GER,"CC,DL",Mainz 05,de Bundesliga,17,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1867,Álvaro Negredo,es ESP,DL,Cádiz,es La Liga,34,1985,24.4,8,48,20,41.7,1.97,0.82,0.17,0.40,15.4,2,0,0,5.7,5.7,0.12,+2.3,+2.3,Partidos
1868,Reiss Nelson,eng ENG,"DL,CC",Arsenal,eng Premier League,20,1999,0.8,0,1,0,0.0,1.27,0.00,0.00,,12.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Partidos
1869,Ilija Nestorovski,mk MKD,"DL,CC",Udinese,it Serie A,30,1990,7.8,2,25,9,36.0,3.21,1.16,0.08,0.22,11.7,0,0,0,4.7,4.7,0.19,-2.7,-2.7,Partidos
1870,Neto,br BRA,PO,Barcelona,es La Liga,31,1989,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1871,Pedro Neto,pt POR,"DL,CC",Wolves,eng Premier League,20,2000,28.3,5,61,21,34.4,2.15,0.74,0.08,0.24,19.6,3,0,0,5.1,5.1,0.08,-0.1,-0.1,Partidos
1872,Luca Netz,de GER,"DF,DL",Hertha BSC,de Bundesliga,17,2003,3.4,1,2,1,50.0,0.58,0.29,0.50,1.00,7.9,0,0,0,0.7,0.7,0.36,+0.3,+0.3,Partidos
1873,Manuel Neuer,de GER,PO,Bayern Munich,de Bundesliga,34,1986,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1874,Florian Neuhaus,de GER,CC,M'Gladbach,de Bundesliga,23,1997,29.1,6,49,17,34.7,1.68,0.58,0.12,0.35,24.7,2,0,0,2.7,2.7,0.06,+3.3,+3.3,Partidos
1875,Carlos Neva,es ESP,DF,Granada,es La Liga,24,1996,20.0,0,8,1,12.5,0.40,0.05,0.00,0.00,22.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1876,Rúben Neves,pt POR,CC,Wolves,eng Premier League,23,1997,29.7,5,64,13,20.3,2.15,0.44,0.03,0.15,26.9,12,3,3,5.1,2.7,0.04,-0.1,-0.7,Partidos
1877,Neymar,br BRA,"CC,DL",Paris S-G,fr Ligue 1,28,1992,15.7,9,64,16,25.0,4.07,1.02,0.06,0.25,19.7,18,5,6,13.1,8.4,0.14,-4.1,-4.4,Partidos
1878,Yvan Neyou,cm CMR,CC,Saint-Étienne,fr Ligue 1,23,1997,27.1,1,29,7,24.1,1.07,0.26,0.03,0.14,26.2,1,0,0,1.3,1.3,0.04,-0.3,-0.3,Partidos
1879,Jessic Ngankam,de GER,DL,Hertha BSC,de Bundesliga,20,2000,3.3,2,6,4,66.7,1.82,1.22,0.33,0.50,12.7,0,0,0,0.4,0.4,0.06,+1.6,+1.6,Partidos
1880,Muzinga Ngonda,cd COD,DF,Dijon,fr Ligue 1,25,1994,25.6,2,11,4,36.4,0.43,0.16,0.18,0.50,26.1,0,0,0,0.3,0.3,0.03,+1.7,+1.7,Partidos
1881,Ahmad Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,19,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1882,Opa Nguette,sn SEN,"DL,CC",Metz,fr Ligue 1,26,1994,12.6,3,17,7,41.2,1.35,0.56,0.18,0.43,16.4,0,0,1,3.3,2.6,0.15,-0.3,+0.4,Partidos
1883,Moussa Niakhate,sn SEN,DF,Mainz 05,de Bundesliga,24,1996,31.8,3,9,5,55.6,0.28,0.16,0.22,0.40,17.2,1,1,1,2.3,1.5,0.17,+0.7,+0.5,Partidos
1884,Ibrahima Niane,sn SEN,DL,Metz,fr Ligue 1,21,1999,7.4,6,22,8,36.4,2.99,1.09,0.23,0.63,15.7,1,1,1,3.5,2.7,0.12,+2.5,+2.3,Partidos
1885,M'Baye Niang,sn SEN,DL,Rennes,fr Ligue 1,25,1994,4.7,1,11,2,18.2,2.35,0.43,0.09,0.50,13.2,0,0,0,1.0,1.0,0.09,0.0,0.0,Partidos
1886,Mamor Niang,sn SEN,"CC,DL",Getafe,es La Liga,18,2002,0.2,0,1,0,0.0,4.09,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
1887,Tanguy Nianzou,fr FRA,"DF,DL",Bayern Munich,de Bundesliga,18,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1888,Florian Niederlechner,de GER,DL,Augsburg,de Bundesliga,29,1990,19.3,5,47,18,38.3,2.44,0.93,0.11,0.28,14.5,0,0,0,6.0,6.0,0.13,-1.0,-1.0,Partidos
1889,Nieto,es ESP,"DL,DF",Cádiz,es La Liga,22,1998,0.2,0,1,0,0.0,6.43,0.00,0.00,,6.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Partidos
1890,Saúl Ñíguez,es ESP,"CC,DF",Atlético Madrid,es La Liga,25,1994,22.6,2,32,12,37.5,1.42,0.53,0.06,0.17,17.0,0,0,1,2.8,1.9,0.06,-0.8,+0.1,Partidos
1891,Joakim Nilsson,se SWE,DF,Arminia,de Bundesliga,26,1994,24.0,0,6,2,33.3,0.25,0.08,0.00,0.00,9.8,0,0,0,0.9,0.9,0.14,-0.9,-0.9,Partidos
1892,Casimir Ninga,td CHA,DL,Angers,fr Ligue 1,27,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1893,Nino,es ESP,"DL,CC",Elche,es La Liga,40,1980,3.2,0,3,1,33.3,0.95,0.32,0.00,0.00,12.8,0,0,0,0.6,0.6,0.21,-0.6,-0.6,Partidos
1894,Fernando Niño,es ESP,DL,Villarreal,es La Liga,19,2000,6.6,3,14,7,50.0,2.12,1.06,0.21,0.43,9.8,0,0,0,4.6,4.6,0.33,-1.6,-1.6,Partidos
1895,Eddie Nketiah,eng ENG,DL,Arsenal,eng Premier League,21,1999,4.7,2,12,5,41.7,2.55,1.06,0.17,0.40,12.8,0,0,0,1.8,1.8,0.15,+0.2,+0.2,Partidos
1896,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,30,1990,15.1,1,3,1,33.3,0.20,0.07,0.33,1.00,9.9,0,0,0,0.5,0.5,0.16,+0.5,+0.5,Partidos
1897,Niels Nkounkou,fr FRA,"DF,DL",Everton,eng Premier League,19,2000,0.9,0,1,0,0.0,1.11,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
1898,Christopher Nkunku,fr FRA,"DL,CC",RB Leipzig,de Bundesliga,22,1997,21.0,6,55,26,47.3,2.62,1.24,0.11,0.23,18.2,6,0,0,6.9,6.9,0.12,-0.9,-0.9,Partidos
